1,dolphins,Polygon,1,220,0,Polygon,15,19960501,191.1,Line,122,19960501-7,20.6,26.32758,-95.99689,901.1
1,dolphins,Polygon,1,220,0,Polygon,15,19960501,191.1,Line,123,19960501-8,20.9,26.4966,-95.99134,946.3
1,dolphins,Polygon,1,220,0,Polygon,15,19960501,191.1,Line,124,19960501-9,24.9,26.65876,-95.99545,898.5
1,dolphins,Polygon,1,220,0,Polygon,16,19960502,212.1,Line,125,19960502-1,22.9,27.77954,-95.78235,67.7
1,dolphins,Polygon,1,220,0,Polygon,16,19960502,212.1,Line,126,19960502-2,22.8,27.63112,-95.63351,382.1
1,dolphins,Polygon,1,220,0,Polygon,16,19960502,212.1,Line,127,19960502-3,22.5,27.54313,-95.4758,739.3
1,dolphins,Polygon,1,220,0,Polygon,16,19960502,212.1,Line,128,19960502-4,22.9,27.67938,-95.32285,473.3
1,dolphins,Polygon,1,220,0,Polygon,16,19960502,212.1,Line,129,19960502-5,22.9,27.83194,-95.16681,159.2
1,dolphins,Polygon,1,220,0,Polygon,16,19960502,212.1,Line,130,19960502-6,22.7,27.97812,-95.02099,78.8
1,dolphins,Polygon,1,220,0,Polygon,16,19960502,212.1,Line,131,19960502-7,22.5,27.99308,-94.85503,74.2
1,dolphins,Polygon,1,220,0,Polygon,16,19960502,212.1,Line,132,19960502-8,22.5,27.99775,-94.63011,65.3
1,dolphins,Polygon,1,220,0,Polygon,16,19960502,212.1,Line,133,19960502-9,30.4,27.99994,-94.4123,66.8
1,dolphins,Polygon,1,220,0,Polygon,17,19960503,215.3,Line,134,19960503-1,22.8,27.99928,-92.55569,103.1
1,dolphins,Polygon,1,220,0,Polygon,17,19960503,215.3,Line,135,19960503-2,22.6,28.01079,-92.36832,103.8
1,dolphins,Polygon,1,220,0,Polygon,17,19960503,215.3,Line,136,19960503-3,22.5,28.00277,-92.14057,105.1
1,dolphins,Polygon,1,220,0,Polygon,17,19960503,215.3,Line,137,19960503-4,22.6,27.97535,-91.98023,112.4
1,dolphins,Polygon,1,220,0,Polygon,17,19960503,215.3,Line,138,19960503-5,22.8,27.82497,-91.82742,241.5
1,dolphins,Polygon,1,220,0,Polygon,17,19960503,215.3,Line,139,19960503-6,22.6,27.67436,-91.69041,803.9
1,dolphins,Polygon,1,220,0,Polygon,17,19960503,215.3,Line,140,19960503-7,22.8,27.54178,-91.52764,939.4
1,dolphins,Polygon,1,220,0,Polygon,17,19960503,215.3,Line,141,19960503-8,22.9,27.6075,-91.38668,893.9
1,dolphins,Polygon,1,220,0,Polygon,17,19960503,215.3,Line,142,19960503-9,33.5,27.80673,-91.19871,405.9
1,dolphins,Polygon,1,220,0,Polygon,18,19960504,190.5,Line,143,19960504-1,20.8,28.10454,-89.82645,534.4
1,dolphins,Polygon,1,220,0,Polygon,18,19960504,190.5,Line,144,19960504-2,20.6,28.13781,-89.62195,784.6
1,dolphins,Polygon,1,220,0,Polygon,18,19960504,190.5,Line,145,19960504-3,20.9,28.19096,-89.42743,1024.2
1,dolphins,Polygon,1,220,0,Polygon,18,19960504,190.5,Line,146,19960504-4,20.6,28.32612,-89.29258,744.1,7,1184.2185322,39,40,1,1,1,7
1,dolphins,Polygon,1,220,0,Polygon,18,19960504,190.5,Line,147,19960504-5,20.5,28.46643,-89.18198,573.6
1,dolphins,Polygon,1,220,0,Polygon,18,19960504,190.5,Line,148,19960504-6,20.3,28.62259,-89.06515,603
1,dolphins,Polygon,1,220,0,Polygon,18,19960504,190.5,Line,149,19960504-7,20.7,28.77379,-88.94735,557.6
1,dolphins,Polygon,1,220,0,Polygon,18,19960504,190.5,Line,150,19960504-8,20.5,28.92587,-88.82694,302.8
1,dolphins,Polygon,1,220,0,Polygon,18,19960504,190.5,Line,151,19960504-9,25.7,29.09145,-88.68527,127.7
1,dolphins,Polygon,1,220,0,Polygon,19,19960508,173.3,Line,152,19960508-1,19,29.42457,-86.42429,199.8
1,dolphins,Polygon,1,220,0,Polygon,19,19960508,173.3,Line,153,19960508-2,18.9,29.30456,-86.30033,223.1
1,dolphins,Polygon,1,220,0,Polygon,19,19960508,173.3,Line,154,19960508-3,18.6,29.17826,-86.17768,236.5
1,dolphins,Polygon,1,220,0,Polygon,19,19960508,173.3,Line,155,19960508-4,18.8,29.02605,-86.03134,235
1,dolphins,Polygon,1,220,0,Polygon,19,19960508,173.3,Line,156,19960508-5,18.7,28.97123,-85.97945,231.2
1,dolphins,Polygon,1,220,0,Polygon,19,19960508,173.3,Line,157,19960508-6,18.9,28.83104,-85.85037,216.9
1,dolphins,Polygon,1,220,0,Polygon,19,19960508,173.3,Line,158,19960508-7,18.3,28.72562,-85.70976,196.1
1,dolphins,Polygon,1,220,0,Polygon,19,19960508,173.3,Line,159,19960508-8,18.9,28.59318,-85.59137,196.5
1,dolphins,Polygon,1,220,0,Polygon,19,19960508,173.3,Line,160,19960508-9,23.2,28.50079,-85.5023,193.8
1,dolphins,Polygon,1,220,0,Polygon,20,19960509,201.7,Line,161,19960509-1,21.6,27.03521,-85.00144,627.9
1,dolphins,Polygon,1,220,0,Polygon,20,19960509,201.7,Line,162,19960509-2,21.9,26.85961,-85.00066,1217
1,dolphins,Polygon,1,220,0,Polygon,20,19960509,201.7,Line,163,19960509-3,21.9,26.67047,-84.99919,2200.1
1,dolphins,Polygon,1,220,0,Polygon,20,19960509,201.7,Line,164,19960509-4,21.7,26.47925,-84.99677,2037.7
1,dolphins,Polygon,1,220,0,Polygon,20,19960509,201.7,Line,165,19960509-5,21.7,26.3224,-85.03347,2906,8,7537.8575999,39,220,5,1,1,8
1,dolphins,Polygon,1,220,0,Polygon,20,19960509,201.7,Line,166,19960509-6,21.9,26.12941,-85.00736,2936
1,dolphins,Polygon,1,220,0,Polygon,20,19960509,201.7,Line,167,19960509-7,21.5,25.99623,-84.98833,3416.2
1,dolphins,Polygon,1,220,0,Polygon,20,19960509,201.7,Line,168,19960509-8,21.9,25.99744,-84.81453,1248.9
1,dolphins,Polygon,1,220,0,Polygon,20,19960509,201.7,Line,169,19960509-9,27.5,25.99749,-84.57503,274.9
1,dolphins,Polygon,1,220,0,Polygon,21,19960510,191,Line,170,19960510-1,20.8,24.86625,-84.00296,214.8
1,dolphins,Polygon,1,220,0,Polygon,21,19960510,191,Line,171,19960510-2,20.6,24.68257,-83.99931,1006
1,dolphins,Polygon,1,220,0,Polygon,21,19960510,191,Line,172,19960510-3,20.5,24.48495,-83.98601,1901.4
1,dolphins,Polygon,1,220,0,Polygon,21,19960510,191,Line,173,19960510-4,20.6,24.4356,-84.06885,2279.9
1,dolphins,Polygon,1,220,0,Polygon,21,19960510,191,Line,174,19960510-5,20.8,24.45669,-84.13905,2627
1,dolphins,Polygon,1,220,0,Polygon,21,19960510,191,Line,175,19960510-6,20.5,24.49298,-83.94558,1687.2
1,dolphins,Polygon,1,220,0,Polygon,21,19960510,191,Line,176,19960510-7,20.7,24.47992,-83.74135,904.7
1,dolphins,Polygon,1,220,0,Polygon,21,19960510,191,Line,177,19960510-8,20.9,24.46229,-83.52927,338.8
1,dolphins,Polygon,1,220,0,Polygon,21,19960510,191,Line,178,19960510-9,25.6,24.44345,-83.39752,216.9
1,dolphins,Polygon,1,220,0,Polygon,22,19960512,203.2,Line,179,19960512-1,21.9,24.30993,-82.06541,218.9
1,dolphins,Polygon,1,220,0,Polygon,22,19960512,203.2,Line,180,19960512-2,22,24.29797,-82.26642,230.3
1,dolphins,Polygon,1,220,0,Polygon,22,19960512,203.2,Line,181,19960512-3,21.8,24.31789,-82.47709,118.6
1,dolphins,Polygon,1,220,0,Polygon,22,19960512,203.2,Line,182,19960512-4,21.6,24.3246,-82.686,104.6
1,dolphins,Polygon,1,220,0,Polygon,22,19960512,203.2,Line,183,19960512-5,21.9,24.34439,-82.89924,115.5
1,dolphins,Polygon,1,220,0,Polygon,22,19960512,203.2,Line,184,19960512-6,21.2,24.37283,-83.10624,141.3
1,dolphins,Polygon,1,220,0,Polygon,22,19960512,203.2,Line,185,19960512-7,21.6,24.37637,-83.26757,248.5
1,dolphins,Polygon,1,220,0,Polygon,22,19960512,203.2,Line,186,19960512-8,21.7,24.4097,-83.4549,379.6
1,dolphins,Polygon,1,220,0,Polygon,22,19960512,203.2,Line,187,19960512-9,29.4,24.42436,-83.67141,745.6,9,5453.3305663,39,100,2,1,1,9
1,dolphins,Polygon,1,220,0,Polygon,23,19960513,179.7,Line,188,19960513-1,18.8,24.69476,-85.00157,3388.5
1,dolphins,Polygon,1,220,0,Polygon,23,19960513,179.7,Line,189,19960513-2,18.8,24.83338,-85.01116,3362.5
1,dolphins,Polygon,1,220,0,Polygon,23,19960513,179.7,Line,190,19960513-3,18.7,24.97945,-85.00432,3344.8
1,dolphins,Polygon,1,220,0,Polygon,23,19960513,179.7,Line,191,19960513-4,19,24.99682,-85.14606,3334.8
1,dolphins,Polygon,1,220,0,Polygon,23,19960513,179.7,Line,192,19960513-5,18.8,25.00049,-85.33846,3322.1
1,dolphins,Polygon,1,220,0,Polygon,23,19960513,179.7,Line,193,19960513-6,18.4,24.9972,-85.49435,3298.3
1,dolphins,Polygon,1,220,0,Polygon,23,19960513,179.7,Line,194,19960513-7,18.7,24.99833,-85.62702,3294.2
1,dolphins,Polygon,1,220,0,Polygon,23,19960513,179.7,Line,195,19960513-8,18.8,25.00496,-85.81051,3290.5
1,dolphins,Polygon,1,220,0,Polygon,23,19960513,179.7,Line,196,19960513-9,29.8,25.01615,-85.98041,3284.7
1,dolphins,Polygon,1,220,0,Polygon,24,19960514,172.4,Line,197,19960514-1,18.9,26.10684,-85.99212,3241.9
1,dolphins,Polygon,1,220,0,Polygon,24,19960514,172.4,Line,198,19960514-2,18.9,26.28405,-86.00068,3209.3
1,dolphins,Polygon,1,220,0,Polygon,24,19960514,172.4,Line,199,19960514-3,18.5,26.45839,-85.99668,3212
1,dolphins,Polygon,1,220,0,Polygon,24,19960514,172.4,Line,200,19960514-4,19,26.6115,-85.98788,3214.5
1,dolphins,Polygon,1,220,0,Polygon,24,19960514,172.4,Line,201,19960514-5,18.9,26.74207,-86.00251,3243.8
1,dolphins,Polygon,1,220,0,Polygon,24,19960514,172.4,Line,202,19960514-6,18.9,26.92026,-85.99986,3226.9
1,dolphins,Polygon,1,220,0,Polygon,24,19960514,172.4,Line,203,19960514-7,18.8,27.0087,-85.97793,3219.4
1,dolphins,Polygon,1,220,0,Polygon,24,19960514,172.4,Line,204,19960514-8,18.8,27.12361,-85.96483,3234.8
1,dolphins,Polygon,1,220,0,Polygon,24,19960514,172.4,Line,205,19960514-9,21.7,27.31262,-85.99226,3227.1
1,dolphins,Polygon,1,220,0,Polygon,25,19960515,149.3,Line,206,19960515-1,15.8,28.69245,-86.1913,329.8
1,dolphins,Polygon,1,220,0,Polygon,25,19960515,149.3,Line,207,19960515-2,15.7,28.80133,-86.30126,341.3
1,dolphins,Polygon,1,220,0,Polygon,25,19960515,149.3,Line,208,19960515-3,15.8,28.90701,-86.40943,356
1,dolphins,Polygon,1,220,0,Polygon,25,19960515,149.3,Line,209,19960515-4,15.9,28.99133,-86.46401,363.6
1,dolphins,Polygon,1,220,0,Polygon,25,19960515,149.3,Line,210,19960515-5,16,28.97104,-86.37381,339.7
1,dolphins,Polygon,1,220,0,Polygon,25,19960515,149.3,Line,211,19960515-6,15.6,28.98613,-86.50116,376.7
1,dolphins,Polygon,1,220,0,Polygon,25,19960515,149.3,Line,212,19960515-7,15.5,28.99787,-86.6456,429.8
1,dolphins,Polygon,1,220,0,Polygon,25,19960515,149.3,Line,213,19960515-8,16,29.002,-86.81066,514.1
